line,name,slug,type,loot_type,rarity,current_price,current_gp,adjusted_price,adjusted_gp,delta_gp,rule,source_id
1044,Spike Growth,spike-growth,spell,loot.spell,uncommon,250 gp,250,25 pp,250,0,spell_level_standard,Compendium.dnd5e.spells.Item.9gYGkrL6qFTsE6fw
1279,Spirit Guardians,spirit-guardians,spell,loot.spell,uncommon,500 gp,500,75 pp,750,250,art_tier_snap,Compendium.dnd5e.spells.Item.uCud2s4TjMfjiXUb
1096,Spiritual Weapon,spiritual-weapon,spell,loot.spell,uncommon,250 gp,250,25 pp,250,0,spell_level_standard,Compendium.dnd5e.spells.Item.JbxsYXxSOTZbf9I0
552,Splint Armor,splint-armor,equipment,loot.armor,common,200 gp,200,20 pp,200,0,mundane_keep_current,Compendium.dnd5e.items.Item.cKpJmsJmU8YaiuqG
262,Splint Armor +1,splint-armor-1,equipment,loot.armor.magic,rare,1700 gp,1700,300 pp,3000,1300,magic_permanent_safe_default,Compendium.dnd5e.items.Item.HpEEfZg9PRkXnMi4
908,Splint Armor +2,splint-armor-2,equipment,loot.armor.magic,very-rare,6200 gp,6200,2000 pp,20000,13800,magic_permanent_safe_default,Compendium.dnd5e.items.Item.zIpNJyuOxp2raizE
165,Splint Armor +3,splint-armor-3,equipment,loot.armor.magic,legendary,24200 gp,24200,7500 pp,75000,50800,magic_permanent_safe_default,Compendium.dnd5e.items.Item.BwC8hZaNjO7IQc6K
283,Splint Armor of Resistance,splint-armor-of-resistance,equipment,loot.armor.magic,rare,6200 gp,6200,300 pp,3000,-3200,magic_permanent_safe_default,Compendium.dnd5e.items.Item.JNkjtTxYmEC7W34O
881,Sprig of Mistletoe,sprig-of-mistletoe,weapon,loot.weapon.magic,common,1 gp,1,10 pp,100,99,magic_permanent_safe_default,Compendium.dnd5e.items.Item.xDK9GQd2iqOGH8Sd
453,Spyglass,spyglass,loot,loot.loot,common,1000 gp,1000,100 pp,1000,0,mundane_keep_current,Compendium.dnd5e.items.Item.WCafDVKITxwnlf2x
159,Staff,staff,weapon,loot.weapon.magic,common,5 gp,5,10 pp,100,95,magic_permanent_safe_default,Compendium.dnd5e.items.Item.BeKIrNIvNHRPQ4t5
222,Staff of Charming,staff-of-charming,weapon,loot.weapon.magic,rare,12000 gp,12000,300 pp,3000,-9000,magic_permanent_safe_default,Compendium.dnd5e.items.Item.FeouSUPUlUhfgeRp
715,Staff of Fire,staff-of-fire,weapon,loot.weapon.magic,very-rare,16000 gp,16000,2000 pp,20000,4000,magic_permanent_safe_default,Compendium.dnd5e.items.Item.lsiR1hVfISlC5YoB
883,Staff of Frost,staff-of-frost,weapon,loot.weapon.magic,very-rare,26000 gp,26000,2000 pp,20000,-6000,magic_permanent_safe_default,Compendium.dnd5e.items.Item.xEtBeZjJnkDXojQM
455,Staff of Healing,staff-of-healing,weapon,loot.weapon.magic,very-rare,13000 gp,13000,2000 pp,20000,7000,magic_permanent_safe_default,Compendium.dnd5e.items.Item.WLVQJVpCWiPkCAtZ
589,Staff of Power,staff-of-power,weapon,loot.weapon.magic,very-rare,95500 gp,95500,2000 pp,20000,-75500,magic_permanent_safe_default,Compendium.dnd5e.items.Item.eM5gEe4SEOvA2Y9t
430,Staff of Striking,staff-of-striking,weapon,loot.weapon.magic,very-rare,21000 gp,21000,2000 pp,20000,-1000,magic_permanent_safe_default,Compendium.dnd5e.items.Item.URun3vYrXKJJdAJe
542,Staff of Swarming Insects,staff-of-swarming-insects,weapon,loot.weapon.magic,rare,16000 gp,16000,300 pp,3000,-13000,magic_permanent_safe_default,Compendium.dnd5e.items.Item.bod1dKzbAkAm21Ho
702,Staff of the Magi,staff-of-the-magi,weapon,loot.weapon.magic,legendary,350000 gp,350000,7500 pp,75000,-275000,magic_permanent_safe_default,Compendium.dnd5e.items.Item.l3V7V8VCXpmAAysQ
327,Staff of the Python,staff-of-the-python,weapon,loot.weapon.magic,uncommon,2000 gp,2000,40 pp,400,-1600,magic_permanent_safe_default,Compendium.dnd5e.items.Item.MOeFq5MLAQzVQC7z
554,Staff of the Woodlands,staff-of-the-woodlands,weapon,loot.weapon.magic,rare,44000 gp,44000,300 pp,3000,-41000,magic_permanent_safe_default,Compendium.dnd5e.items.Item.caEn3ixCUFBnHTx6
211,Staff of Thunder and Lightning,staff-of-thunder-and-lightning,weapon,loot.weapon.magic,very-rare,10000 gp,10000,2000 pp,20000,10000,magic_permanent_safe_default,Compendium.dnd5e.items.Item.F6v3Q7dz1SlpLTMf
843,Staff of Withering,staff-of-withering,weapon,loot.weapon.magic,rare,3000 gp,3000,300 pp,3000,0,magic_permanent_safe_default,Compendium.dnd5e.items.Item.uHL99JKLUpTKAbz8
1420,Stained Glass Shrine Panel,stained-glass-shrine-panel,loot,loot.loot,,1000 gp,1000,75 pp,750,-250,art_tier_snap,Compendium.party-operations.party-operations-loot-manifest.Item.aRt19Glas7Uv3Lw0
1375,Star Sapphire Cabochon,star-sapphire-cabochon,loot,loot.loot,,1000 gp,1000,100 pp,1000,0,gem_tier_snap,Compendium.party-operations.party-operations-loot-manifest.Item.lHgaYSapcDzSxQ0v
1456,Star-Chart Triptych,star-chart-triptych,loot,loot.loot,,5000 gp,5000,750 pp,7500,2500,art_tier_snap,Compendium.party-operations.party-operations-loot-manifest.Item.bbKLRNzrOYpaQz2u
35,Starburst Pendant,starburst-pendant,loot,loot.loot,uncommon,300 gp,300,25 pp,250,-50,art_tier_snap,Compendium.party-operations.party-operations-loot-manifest.Item.2jOOF2gOl9oNwEgT
256,Steel Mirror,steel-mirror,loot,loot.loot,common,5 gp,5,5 gp,5,0,mundane_keep_current,Compendium.dnd5e.items.Item.HZsvDPmvysQKGzGy
51,Stick of Incense,stick-of-incense,loot,loot.loot,common,2 sp,0.2,2 sp,0.2,0,mundane_keep_current,Compendium.dnd5e.items.Item.3b0RvGi0TnTYpIxn
1149,Stinking Cloud,stinking-cloud,spell,loot.spell,uncommon,500 gp,500,50 pp,500,0,spell_level_standard,Compendium.dnd5e.spells.Item.TwlD4PLcltv7Xh7j
414,Stone of Controlling Earth Elementals,stone-of-controlling-earth-elementals,consumable,loot.consumable,rare,8000 gp,8000,300 pp,3000,-5000,magic_consumable_safe_default,Compendium.dnd5e.items.Item.TWFS1BtruQeE10BY
26,Stone of Good Luck (Luckstone),stone-of-good-luck-luckstone,equipment,loot.equipment.magic,uncommon,4200 gp,4200,40 pp,400,-3800,magic_permanent_safe_default,Compendium.dnd5e.items.Item.296Zgo9RhltWShE1
1401,Stone Prophet Bust,stone-prophet-bust,loot,loot.loot,,2200 gp,2200,250 pp,2500,300,art_tier_snap,Compendium.party-operations.party-operations-loot-manifest.Item.31AKX4TAV34wckzA
1132,Stone Shape,stone-shape,spell,loot.spell,rare,2500 gp,2500,250 pp,2500,0,spell_level_standard,Compendium.dnd5e.spells.Item.QvGcdRUSNRKEQJlK
1133,Stoneskin,stoneskin,spell,loot.spell,rare,2500 gp,2500,250 pp,2500,0,spell_level_standard,Compendium.dnd5e.spells.Item.ReMbjfeOKoSj3O79
1024,Storm of Vengeance,storm-of-vengeance,spell,loot.spell,legendary,250000 gp,250000,25000 pp,250000,0,spell_level_standard,Compendium.dnd5e.spells.Item.7KjExw0kmuqERa7C
1385,Storm Pearl,storm-pearl,loot,loot.loot,,500 gp,500,50 pp,500,0,gem_tier_snap,Compendium.party-operations.party-operations-loot-manifest.Item.ODaKe3h0wNjBjfNI
1391,Stormglass Lantern,stormglass-lantern,loot,loot.loot,,1800 gp,1800,250 pp,2500,700,art_tier_snap,Compendium.party-operations.party-operations-loot-manifest.Item.pmH8ATYbvqOkbjL0
802,Strange Meat [Date Made],strange-meat-date-made,consumable,loot.consumable,common,8 sp,0.8,8 sp,0.8,0,mundane_keep_current,Item.yOlr1zn3E1sca4Vu
940,"String, 10 ft.",string-10-ft,loot,loot.loot,,1 cp,0.01,1 cp,0.01,0,mundane_keep_current,Compendium.dnd5e.items.Item.Ij6x7481ch3Z0rff
411,Studded Leather Armor,studded-leather-armor,equipment,loot.armor,common,45 gp,45,45 gp,45,0,mundane_keep_current,Compendium.dnd5e.items.Item.TIV3B1vbrVHIhQAm
400,Studded Leather Armor +1,studded-leather-armor-1,equipment,loot.armor.magic,rare,1545 gp,1545,300 pp,3000,1455,magic_permanent_safe_default,Compendium.dnd5e.items.Item.STxsp9Ao3pS2T4gt
219,Studded Leather Armor +2,studded-leather-armor-2,equipment,loot.armor.magic,very-rare,6045 gp,6045,2000 pp,20000,13955,magic_permanent_safe_default,Compendium.dnd5e.items.Item.FZixEM5voQkH84xP
1,Studded Leather Armor +3,studded-leather-armor-3,equipment,loot.armor.magic,legendary,24045 gp,24045,7500 pp,75000,50955,magic_permanent_safe_default,Compendium.dnd5e.items.Item.00BggOkChWztQx6R
452,Studded Leather Armor of Resistance,studded-leather-armor-of-resistance,equipment,loot.armor.magic,rare,6045 gp,6045,300 pp,3000,-3045,magic_permanent_safe_default,Compendium.dnd5e.items.Item.W1kDsFekjroIywuz
1298,Suggestion,suggestion,spell,loot.spell,uncommon,250 gp,250,25 pp,250,0,spell_level_standard,Compendium.dnd5e.spells.Item.zMAWdyc8UVb37BK4
894,Sun Blade,sun-blade,weapon,loot.weapon.magic,rare,12000 gp,12000,300 pp,3000,-9000,magic_permanent_safe_default,Compendium.dnd5e.items.Item.yiYCqmD5n08NftYk
1397,Sun Choir Banner,sun-choir-banner,loot,loot.loot,,750 gp,750,75 pp,750,0,art_tier_snap,Compendium.party-operations.party-operations-loot-manifest.Item.xphzXWzSUWS4fxh3
1441,Sun-King Tapestry,sun-king-tapestry,loot,loot.loot,,15000 gp,15000,750 pp,7500,-7500,art_tier_snap,Compendium.party-operations.party-operations-loot-manifest.Item.aRt40Tapt8Pq4Gr1
996,Sunbeam,sunbeam,spell,loot.spell,very-rare,15000 gp,15000,1500 pp,15000,0,spell_level_standard,Compendium.dnd5e.spells.Item.2RC0EyvBLPH88PZF
1235,Sunburst,sunburst,spell,loot.spell,very-rare,50000 gp,50000,5000 pp,50000,0,spell_level_standard,Compendium.dnd5e.spells.Item.hzK7FQya0BDjSmLE
1371,Sunfire Citrine,sunfire-citrine,loot,loot.loot,,100 gp,100,10 pp,100,0,gem_tier_snap,Compendium.party-operations.party-operations-loot-manifest.Item.GdU3fMzeLYtRoHer
1451,Sunset Fire Opal,sunset-fire-opal,loot,loot.loot,,100 gp,100,10 pp,100,0,gem_tier_snap,Compendium.party-operations.party-operations-loot-manifest.Item.NtSgDFDqCLSloJe0
1387,Sunstone Cabochon,sunstone-cabochon,loot,loot.loot,,100 gp,100,10 pp,100,0,gem_tier_snap,Compendium.party-operations.party-operations-loot-manifest.Item.doPZaGNKIvvbDhAM
1055,Symbol,symbol,spell,loot.spell,very-rare,25000 gp,25000,2500 pp,25000,0,spell_level_standard,Compendium.dnd5e.spells.Item.B2kbmgbA2WQR00kx
662,Talisman of Pure Good,talisman-of-pure-good,consumable,loot.consumable,legendary,71680 gp,71680,5000 pp,50000,-21680,magic_consumable_safe_default,Compendium.dnd5e.items.Item.iB3gunzgxZ8xK6Z5
66,Talisman of the Sphere,talisman-of-the-sphere,consumable,loot.consumable,legendary,20000 gp,20000,5000 pp,50000,30000,magic_consumable_safe_default,Compendium.dnd5e.items.Item.46ikeR4RrSim6DsN
362,Talisman of Ultimate Evil,talisman-of-ultimate-evil,consumable,loot.consumable,legendary,61440 gp,61440,5000 pp,50000,-11440,magic_consumable_safe_default,Compendium.dnd5e.items.Item.PAXfmZ2ErDlCVy0N
241,Tankard,tankard,container,loot.container,,2 cp,0.02,2 cp,0.02,0,mundane_keep_current,Compendium.dnd5e.items.Item.uw6fINSmZ2j2o57A
854,Tankard,tankard,container,loot.container,common,2 cp,0.02,2 cp,0.02,0,mundane_keep_current,Compendium.dnd5e.items.Item.uw6fINSmZ2j2o57A
9,Tarnished Ring,new-item,loot,loot.loot,common,5 gp,5,5 gp,5,0,mundane_keep_current,Compendium.party-operations.party-operations-loot-manifest.Item.0XXYnoWFf7Esxf8S
115,Taurine,taurine,loot,loot.loot,common,200 gp,200,10 pp,100,-100,gem_tier_snap,Item.lv64UFiHXErmyU1D
1082,Telekinesis,telekinesis,spell,loot.spell,rare,5000 gp,5000,500 pp,5000,0,spell_level_standard,Compendium.dnd5e.spells.Item.HQfd7jJyULIoGxrZ
1278,Telepathic Bond,telepathic-bond,spell,loot.spell,rare,5000 gp,5000,500 pp,5000,0,spell_level_standard,Compendium.dnd5e.spells.Item.uAwtVZkiSTyP6ORB
1103,Teleport,teleport,spell,loot.spell,very-rare,25000 gp,25000,2500 pp,25000,0,spell_level_standard,Compendium.dnd5e.spells.Item.L4J89JXqbKs6puEV
1036,Teleportation Circle,teleportation-circle,spell,loot.spell,rare,5000 gp,5000,500 pp,5000,0,spell_level_standard,Compendium.dnd5e.spells.Item.8aWtP5hcrmcEesBW
1116,Thaumaturgy,thaumaturgy,spell,loot.spell,common,25 gp,25,25 gp,25,0,spell_level_standard,Compendium.dnd5e.spells.Item.MUO1uYN7JR1hm4dR
873,Thieves' Tools,thieves-tools,tool,loot.tool,common,25 gp,25,25 gp,25,0,mundane_keep_current,Compendium.dnd5e.items.Item.woWZ1sO5IUVGzo58
1158,Thunderwave,thunderwave,spell,loot.spell,common,50 gp,50,5 pp,50,0,spell_level_standard,Compendium.dnd5e.spells.Item.WTbOQBsarsL1LuXJ
1095,Time Stop,time-stop,spell,loot.spell,legendary,250000 gp,250000,25000 pp,250000,0,spell_level_standard,Compendium.dnd5e.spells.Item.JYuRBwxpoFhXduvD
180,Tinderbox,tinderbox,loot,loot.loot,common,5 sp,0.5,5 sp,0.5,0,mundane_keep_current,Compendium.dnd5e.items.Item.DNOSEAvF4Oh1DlWy
916,Tinderbox,tinderbox,loot,loot.loot,,5 sp,0.5,5 sp,0.5,0,mundane_keep_current,Compendium.dnd5e.items.Item.1FSubnBpSTDmVaYV
931,Tinderbox,tinderbox,loot,loot.loot,,5 sp,0.5,5 sp,0.5,0,mundane_keep_current,Compendium.dnd5e.items.Item.CG0LhGQtc3KOAeE1
933,Tinderbox,tinderbox,loot,loot.loot,,5 sp,0.5,5 sp,0.5,0,mundane_keep_current,Compendium.dnd5e.items.Item.DSWvkerPQsusbqzJ
964,Tinderbox,tinderbox,loot,loot.loot,,5 sp,0.5,5 sp,0.5,0,mundane_keep_current,Compendium.dnd5e.items.Item.m7I2KkwIWttQSElS
12,Tinker's Tools,tinkers-tools,tool,loot.tool,common,50 gp,50,5 pp,50,0,mundane_keep_current,Compendium.dnd5e.items.Item.0d08g1i5WXnNrCNA
1120,Tiny Hut,tiny-hut,spell,loot.spell,uncommon,500 gp,500,50 pp,500,0,spell_level_standard,Compendium.dnd5e.spells.Item.NXWWWgHtWb7Nv21F
28,Tome of Clear Thought,tome-of-clear-thought,consumable,loot.consumable,very-rare,100000 gp,100000,2000 pp,20000,-80000,magic_consumable_safe_default,Compendium.dnd5e.items.Item.2BYm8to5KldN8eYu
754,Tome of Leadership and Influence,tome-of-leadership-and-influence,consumable,loot.consumable,very-rare,100000 gp,100000,2000 pp,20000,-80000,magic_consumable_safe_default,Compendium.dnd5e.items.Item.oN4Glcmi4BhdAI3k
463,Tome of Understanding,tome-of-understanding,consumable,loot.consumable,very-rare,100000 gp,100000,2000 pp,20000,-80000,magic_consumable_safe_default,Compendium.dnd5e.items.Item.WnKWD1FuAFUE7f4v
1229,Tongues,tongues,spell,loot.spell,uncommon,500 gp,500,50 pp,500,0,spell_level_standard,Compendium.dnd5e.spells.Item.gopnZvS0c2jD5FP8
907,Topaz,topaz,loot,loot.loot,uncommon,50 gp,50,5 pp,50,0,gem_tier_snap,Compendium.party-operations.party-operations-loot-manifest.Item.zFfgQVDvpvpEkMb7
163,Torch,torch,consumable,loot.consumable,common,1 cp,0.01,1 cp,0.01,0,mundane_keep_current,Compendium.dnd5e.items.Item.BnOCLuNWhVvzHLjl
918,Torch,torch,consumable,loot.consumable,,1 cp,0.01,1 cp,0.01,0,mundane_keep_current,Compendium.dnd5e.items.Item.29ZLE8PERtFVD3QU
963,Torch,torch,consumable,loot.consumable,,1 cp,0.01,1 cp,0.01,0,mundane_keep_current,Compendium.dnd5e.items.Item.ltbDV5OitV0yrDFU
1352,Torch of Gravitation,torch-of-gravitation,consumable,loot.consumable,very-rare,7000 gp,7000,2000 pp,20000,13000,magic_consumable_safe_default,Item.vC0v7GLH82KZk6Aa
364,Totem,totem,weapon,loot.weapon.magic,common,1 gp,1,10 pp,100,99,magic_permanent_safe_default,Compendium.dnd5e.items.Item.PGL6aaM0wE5h0VN5
1274,Transport via Plants,transport-via-plants,spell,loot.spell,very-rare,15000 gp,15000,1500 pp,15000,0,spell_level_standard,Compendium.dnd5e.spells.Item.s7nXgot5gGZVcMrv
406,Traveler's Clothes,travelers-clothes,equipment,loot.equipment,common,2 gp,2,2 gp,2,0,mundane_keep_current,Compendium.dnd5e.items.Item.SsAmWV6YBqeOFihT
1068,Tree Stride,tree-stride,spell,loot.spell,rare,5000 gp,5000,500 pp,5000,0,spell_level_standard,Compendium.dnd5e.spells.Item.DUBgwHPakcLDkB6W
209,Trident,trident,weapon,loot.weapon,common,5 gp,5,5 gp,5,0,mundane_keep_current,Compendium.dnd5e.items.Item.F65ANO66ckP8FDMa
863,Trident +1,trident-1,weapon,loot.weapon.magic,uncommon,1000 gp,1000,40 pp,400,-600,magic_permanent_safe_default,Compendium.dnd5e.items.Item.vuThcmO7MYlw5b9f
202,Trident +2,trident-2,weapon,loot.weapon.magic,rare,4000 gp,4000,300 pp,3000,-1000,magic_permanent_safe_default,Compendium.dnd5e.items.Item.EkTpM4Wbsrdqflzl
904,Trident +3,trident-3,weapon,loot.weapon.magic,very-rare,16000 gp,16000,2000 pp,20000,4000,magic_permanent_safe_default,Compendium.dnd5e.items.Item.z9fFB1uaGJvcXTf7
751,Trident of Fish Command,trident-of-fish-command,weapon,loot.weapon.magic,uncommon,800 gp,800,40 pp,400,-400,magic_permanent_safe_default,Compendium.dnd5e.items.Item.o4Irx3hHiD3FnPbL
861,Trinket,trinket,loot,loot.loot,common,1 sp,0.1,1 sp,0.1,0,mundane_keep_current,Compendium.dnd5e.items.Item.vpenjFjUyEBLLlUc
1129,True Polymorph,true-polymorph,spell,loot.spell,legendary,250000 gp,250000,25000 pp,250000,0,spell_level_standard,Compendium.dnd5e.spells.Item.QbQZKoXOgHWN06aa
1271,True Resurrection,true-resurrection,spell,loot.spell,legendary,250000 gp,250000,25000 pp,250000,0,spell_level_standard,Compendium.dnd5e.spells.Item.qLeEXZDbW5y4bmLY
1172,True Seeing,true-seeing,spell,loot.spell,very-rare,15000 gp,15000,1500 pp,15000,0,spell_level_standard,Compendium.dnd5e.spells.Item.XzkJpE6XpZfKjODD
1250,True Strike,true-strike,spell,loot.spell,common,25 gp,25,25 gp,25,0,spell_level_standard,Compendium.dnd5e.spells.Item.mGGlcLdggHwcL7MG
517,Truth Serum,truth-serum,consumable,loot.poison,,150 gp,150,15 pp,150,0,mundane_keep_current,Compendium.dnd5e.items.Item.a86F565Pjdzym1jH
91,Twigs,twigs,consumable,loot.consumable,,1 cp,0.01,1 cp,0.01,0,mundane_keep_current,Compendium.party-operations.party-operations-loot-manifest.Item.6CuPEKqdoiPWqU2y
370,Two-Person Tent,two-person-tent,loot,loot.loot,common,2 gp,2,2 gp,2,0,mundane_keep_current,Compendium.dnd5e.items.Item.PanSr5EbqlfpSvwK
242,Unarmed Strike,unarmed-strike,weapon,loot.weapon,common,0 gp,0,0 cp,0,0,mundane_keep_current,Compendium.dnd5e.items.Item.GsuvwoekKZatfKwF
322,Universal Solvent,universal-solvent,consumable,loot.consumable,legendary,300 gp,300,5000 pp,50000,49700,magic_consumable_safe_default,Compendium.dnd5e.items.Item.MAwoj2suj6cvb9Ti
1195,Unseen Servant,unseen-servant,spell,loot.spell,common,50 gp,50,5 pp,50,0,spell_level_standard,Compendium.dnd5e.spells.Item.ccduLIvutyNqvkgv
1152,Vampiric Touch,vampiric-touch,spell,loot.spell,uncommon,500 gp,500,50 pp,500,0,spell_level_standard,Compendium.dnd5e.spells.Item.UfHQhA54M4323gVO
1435,Velvet Throne Backdrop,velvet-throne-backdrop,loot,loot.loot,,7500 gp,7500,750 pp,7500,0,art_tier_snap,Compendium.party-operations.party-operations-loot-manifest.Item.aRt34Velv2Jk8Al5
1384,Verdant Tourmaline Prism,verdant-tourmaline-prism,loot,loot.loot,,500 gp,500,50 pp,500,0,gem_tier_snap,Compendium.party-operations.party-operations-loot-manifest.Item.CnVxT6BrgIZlOlY7
1434,Verdigris Atlas Idol,verdigris-atlas-idol,loot,loot.loot,,6500 gp,6500,750 pp,7500,1000,art_tier_snap,Compendium.party-operations.party-operations-loot-manifest.Item.aRt33Idol1Ij7Zk4
673,Vestments,vestments,equipment,loot.equipment,common,1 gp,1,1 gp,1,0,mundane_keep_current,Compendium.dnd5e.items.Item.irtqrzaUCeshmTZp
965,Vestments,vestments,equipment,loot.equipment,,1 gp,1,1 gp,1,0,mundane_keep_current,Compendium.dnd5e.items.Item.mE6rsbIJXAd4tr4e
248,Vial,vial,container,loot.container,,1 gp,1,1 gp,1,0,mundane_keep_current,Compendium.dnd5e.items.Item.meJEfX3gZgtMX4x2
728,Vial,vial,container,loot.container,common,1 gp,1,1 gp,1,0,mundane_keep_current,Compendium.dnd5e.items.Item.meJEfX3gZgtMX4x2
562,Vicious Battleaxe,vicious-battleaxe,weapon,loot.weapon.magic,rare,350 gp,350,300 pp,3000,2650,magic_permanent_safe_default,Compendium.dnd5e.items.Item.dG7iFak1YH1nXRpC
764,Vicious Blowgun,vicious-blowgun,weapon,loot.weapon.magic,rare,350 gp,350,300 pp,3000,2650,magic_permanent_safe_default,Compendium.dnd5e.items.Item.ozYrQ5N4s81h35Fa
432,Vicious Club,vicious-club,weapon,loot.weapon.magic,rare,350 gp,350,300 pp,3000,2650,magic_permanent_safe_default,Compendium.dnd5e.items.Item.UctSPehpKb4lJQGr
78,Vicious Dagger,vicious-dagger,weapon,loot.weapon.magic,rare,350 gp,350,300 pp,3000,2650,magic_permanent_safe_default,Compendium.dnd5e.items.Item.5Jz5w7XJxgtlsx6K
680,Vicious Dart,vicious-dart,weapon,loot.weapon.magic,rare,350 gp,350,300 pp,3000,2650,magic_permanent_safe_default,Compendium.dnd5e.items.Item.jeoZmDD9fuQdvC77
790,Vicious Flail,vicious-flail,weapon,loot.weapon.magic,rare,350 gp,350,300 pp,3000,2650,magic_permanent_safe_default,Compendium.dnd5e.items.Item.qmuOeNsOKwkn6K8W
587,Vicious Glaive,vicious-glaive,weapon,loot.weapon.magic,rare,350 gp,350,300 pp,3000,2650,magic_permanent_safe_default,Compendium.dnd5e.items.Item.eKip69fExSYN661B
743,Vicious Greataxe,vicious-greataxe,weapon,loot.weapon.magic,rare,350 gp,350,300 pp,3000,2650,magic_permanent_safe_default,Compendium.dnd5e.items.Item.nY6CnKEHyJ5STgt5
767,Vicious Greatclub,vicious-greatclub,weapon,loot.weapon.magic,rare,350 gp,350,300 pp,3000,2650,magic_permanent_safe_default,Compendium.dnd5e.items.Item.p9dtQU9wEZGumHSb
227,Vicious Greatsword,vicious-greatsword,weapon,loot.weapon.magic,rare,350 gp,350,300 pp,3000,2650,magic_permanent_safe_default,Compendium.dnd5e.items.Item.FpLaviCom3XR1ckP
674,Vicious Halberd,vicious-halberd,weapon,loot.weapon.magic,rare,350 gp,350,300 pp,3000,2650,magic_permanent_safe_default,Compendium.dnd5e.items.Item.isKR904LkLaH4i6M
291,Vicious Hand Crossbow,vicious-hand-crossbow,weapon,loot.weapon.magic,rare,350 gp,350,300 pp,3000,2650,magic_permanent_safe_default,Compendium.dnd5e.items.Item.K7h4LT03SNt2807z
377,Vicious Handaxe,vicious-handaxe,weapon,loot.weapon.magic,rare,350 gp,350,300 pp,3000,2650,magic_permanent_safe_default,Compendium.dnd5e.items.Item.QM3gdsL0eaAus7XT
225,Vicious Heavy Crossbow,vicious-heavy-crossbow,weapon,loot.weapon.magic,rare,350 gp,350,300 pp,3000,2650,magic_permanent_safe_default,Compendium.dnd5e.items.Item.Fk78kNmp3OLX5EMC
707,Vicious Javelin,vicious-javelin,weapon,loot.weapon.magic,rare,350 gp,350,300 pp,3000,2650,magic_permanent_safe_default,Compendium.dnd5e.items.Item.lM5uo6R4gy8rJG5Y
792,Vicious Lance,vicious-lance,weapon,loot.weapon.magic,rare,350 gp,350,300 pp,3000,2650,magic_permanent_safe_default,Compendium.dnd5e.items.Item.r8yK6SrWOz4hqF01
446,Vicious Light Crossbow,vicious-light-crossbow,weapon,loot.weapon.magic,rare,350 gp,350,300 pp,3000,2650,magic_permanent_safe_default,Compendium.dnd5e.items.Item.VQAUcjn1qdwW3MeU
69,Vicious Light Hammer,vicious-light-hammer,weapon,loot.weapon.magic,rare,350 gp,350,300 pp,3000,2650,magic_permanent_safe_default,Compendium.dnd5e.items.Item.4MeSq8KcF7KK7emF
